id_accordo,ccnl_code,titolo,txt_path,char_count,garbage_ratio,quality_bin
20825,T244,"Disciplina contrattuale nazionale di lavoro per i dipendenti del settore educazione, istruzione, formazione professionale, formazione, lavoro e certificazione - parte speciale CCNL istruzione  e formazione professionale","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per il personale direttivo, docente, educativo, amministrativo, tecnico ed ausiliario occupato nelle scuole non statali, enti di formazione, scuo (T244).txt",75895,0.0146,clean
20842,S005,"Contratto di interpretazione autentica dell'art. 17, comma 8, terzo periodo, del CCNL del Comparto Funzioni Centrali 2022-2024, sottoscritto il 27 gennaio 2025, concernente la decorrenza della disciplina del diritto all'incarico di posizione organizzativa","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S005).txt",12527,0.02,noisy
20822,I100,"CCNL logistica, trasporto merci e spedizione","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 26 gennaio 2011 per il rinnovo del CCNL logistica, trasporto merci e spedizione (I100).txt",144574,0.0037,clean
20818,A06E,"CCNL per addetti delle aziende e delle cooperative agricole, agrituristiche e florovivaiste","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per addetti delle aziende e delle cooperative agricole, agrituristiche e florovivaiste (A06E).txt",172761,0.0036,clean
20817,C05A,"Accordo integrativo al CCNL per i dipendenti del settore Metalmeccanica - Industria - Installazione impianti""""",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo integrativo al CCNL per i dipendenti del settore Metalmeccanica - Industria - Installazione impianti (C05A).txt,5719,0.0759,noisy
20823,H50T,CCNL sulla disciplina del rapporto di lavoro domestico,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL sulla disciplina del rapporto di lavoro domestico (H50T).txt,83539,0.0018,clean
20849,H03A,"Accordo integrativo del CCNL intersettoriale - Commercio, Terziario, Distribuzione, Servizi, Pubblici Esercizi e Turismo","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo economico del CCNL intersettoriale - Commercio, Terziario, Distribuzione, Servizi, Pubblici Esercizi e Turismo (H03A).txt",2088,0.0062,clean
20829,C01D,CCNL aziende del settore METALMECCANICO ARTIGIANO,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL aziende del settore METALMECCANICO ARTIGIANO (C01D).txt,200402,0.0039,clean
20824,I14L,"CCNL per la distribuzione delle merci, servizi postali privati ed il delivery dell'ultimo miglio","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di modifica del CCNL per la distribuzione delle Merci, la gestione multifase della Logistica e dei Servizi verso la PA e il cittadino (I14L).txt",6502,0.0034,clean
20812,I14Q,"CCNL per le aziende dell'autotrasporto, spedizione merci, logistica e facchinaggio","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per dipendenti delle aziende esercenti attività prevalente nel settore autotrasporto, spedizione merci, logistica e facchinaggio (I14Q).txt",147547,0.0012,clean
20923,F020,"CCNL per i lavoratori delle piccola e media industria del settore dei materiali da costruzione: lapidei, laterizi, cemento",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL dei materiali da costruzione (F020).txt,139881,0.0035,clean
20810,H16A,"Accordo integrativo al CCNL dei settori Commercio, Terziario, Distribuzione e Servizi","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di modifica e integrazione del CCNL dei settori Commercio, Terziario, Distribuzione e Servizi (H16A).txt",3817,0.0055,clean
20811,C05C,Accordo integrativo al CCNL per gli addetti all'industria Metalmeccanica privata e alla installazione impianti,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di modifica e integrazione del CCNL per gli addetti all'industria Metalmeccanica privata e alla installazione impianti (C05C).txt,4920,0.0065,clean
20807,F01Y,Addendum al CCNL per i dipendenti delle Piccole e Medie Imprese Edili artigiane Industriali e Affini,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Addendum al CCNL per i dipendenti delle Piccole e Medie Imprese Edili artigiane Industriali e Affini (F01Y).txt,2366,0.0034,clean
20904,K511,"Accordo integrativo all'accordo di rinnovo del CCNL servizi di pulizia, servizi integrati/multiservizi del 13 giugno 2025","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo integrativo all'accordo di rinnovo del CCNL servizi di pulizia, servizi integratimultiservizi del 13 giugno 2025 (K511).txt",9104,0.0164,clean
20809,E083,Protocollo modificativo al CCNL per i soci ed i dipendenti delle cooperative pesca ed acquacoltura e loro consorzi,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i soci ed i dipendenti delle cooperative pesca ed acquacoltura e loro consorzi (E083).txt,275265,0.0035,clean
20783,V741,CCNL PMI manifatturiere e facility management,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL PMI manifatturiere e facility management (V741).txt,201672,0.0052,clean
20778,H601,"Accordo di rinnovo del CCNL per i dipendenti di Centri Elaborazione Dati (CED), imprese ICT, professioni digitali e STP",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti da Centri Elaborazione Dati (H601).txt,199364,0.002,clean
20777,I14U,"CCNL del settore logistica, trasporto merci e spedizione","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL del settore logistica, trasporto merci e spedizione (I14U).txt",292097,0.0007,clean
21013,V212,CCNL per la categoria delle Agenzie di somministrazione di lavoro,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori in somministrazione delle APL (V212).txt,131373,0.013,clean
20772,J251,"Accordo di rinnovo del CCNL per i dirigenti dipendenti dalle imprese creditizie, finanziarie e strumentali del 13 luglio 2015","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 29 febbraio 2012 di proroga del CCNL del 10 gennaio 2008 per i dirigenti dipendenti dalle imprese creditizie, finanziarie e strumentali (J251).txt",9364,0.0041,clean
20771,J241,"CCNL per i quadri direttivi e per il personale delle aree professionali dipendenti dalle imprese creditizie, finanziarie e strumentali",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 21 marzo 2025 in materia di libertà sindacali (J241).txt,59535,0.0023,clean
20750,H16F,CCNL Intersettoriale settore Terziario,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL Intersettoriale settore Terziario (H16F).txt,834759,0.0024,clean
20782,G401,CCNL per il personale dirigente SIAE 2024/2025,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per la proroga del CCNL Dirigenti e Professionisti Avvocati Dirigenti SIAE 20172020 (G401).txt,3625,0.0028,clean
20762,D0M7,"CCNL Lavanderie e Tintorie - Industria, Artigianato","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo integrativo e modificativo del CCNL Lavanderie e Tintorie - Industria, Artigianato del 28022022 (D0M7).txt",10116,0.0079,clean
20763,E01H,CCNL Alimentari industria: produzione e trasformazione di alimenti per l'uomo e gli animali,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo integrativo e modificativo del CCNL Alimentari industria produzione e trasformazione di alimenti per l'uomo e gli animali del 01062021 (E01H).txt,7977,0.0081,clean
20770,E042,Accordo per il rinnovo del CCNL per i dipendenti delle aziende di lavorazione della foglia di tabacco secco allo stato sciolto 2025-2028,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 1 ottobre 1970 per i dipendenti dalle aziende di lavorazione della foglia del tabacco (E042).txt,7572,0.0102,clean
20776,H07E,CCNL Settore SPORT - Area dilettantistica,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL Settore SPORT - Area dilettantistica (H07E).txt,803409,0.0026,clean
20760,D02C,"Accordo di adesione della CONFAEL al CCNL per i dipendenti delle Aziende Artigiane dei settori tessile, abbigliamento, calzaturiero e pulitintolavanderie","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo integrativo al CCNL per i dipendenti delle Aziende Artigiane dei settori tessile, abbigliamento, calzaturiero e pulitintolavanderie (D02C).txt",16762,0.0066,clean
20761,H02S,"Accordo di adesione della CONFAEL al CCNL per i dipendenti dalle aziende del terziario, commercio, pubblici esercizi e turismo","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo integrativo al CCNL per i dipendenti dalle aziende del terziario, commercio, pubblici esercizi e turismo (H02S).txt",12407,0.0106,clean
20753,V716,"Accordo di adesione al CCNL per i lavoratori dipendenti delle aziende e cooperative esercenti attività di Multiservizi, Pulizie, Logistica, Trasporti e Spedizioni, Commercio, Terziario, Servizi, Turismo e Pubblici Esercizi","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL MULTISETTORE per i lavoratori dipendenti delle aziende e cooperative esercenti attività di Multiservizi, Pulizie, Logistica, Trasporti e Spedizio (V716).txt",364850,0.0042,clean
20798,H50X,CCNL sulla disciplina del rapporto di lavoro domestico,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL sulla disciplina del rapporto di lavoro domestico (H50X).txt,94863,0.0027,clean
20784,F08U,CCNL per i dipendenti da imprese edili ed affini,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti da imprese edili ed affini (F08U).txt,232838,0.0034,clean
20800,B01H,"CCNL per i lavoratori della piccola media industria dei settori chimica, concia e settori accorpati, plastica e gomma, abrasivi, ceramica e vetro","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori della piccola e media industria dei settori chimica, concia e settori accorpati, plastica e gomma, abrasivi, ceramica e vetro (B01H).txt",779686,0.0023,clean
20756,H03Z,"CCNL per i dipendenti del Commercio moderno, Distribuzione e Servizi","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti del Commercio moderno, Distribuzione e Servizi (H03Z).txt",519687,0.0015,clean
20797,HV57,CCNL Vigilanza Privata e Servizi Fiduciari,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL Vigilanza Privata e Servizi Fiduciari (HV57).txt,278008,0.0011,clean
20792,H538,"CCNL per i lavoratori operanti nei settori della Acconciatura, della Estetica, della Tricologia non curativa, del Tatuaggio, del Piercing, dei Centri Benessere e della Toelettatura degli animali","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti delle aziende operanti nei settori delle Acconciatura, della Estetica, della Tricologia non curativa, del Tatuaggio, del Piercin (H538).txt",266936,0.0053,clean
20794,G165,CCNL per il settore Doppiaggio,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per il settore Doppiaggio (G165).txt,70581,0.0013,clean
20785,C057,CCNL per addetti all'industria metalmeccanica privata e alla installazione impianti,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per addetti all'industria metalmeccanica privata e alla installazione impianti (C057).txt,331041,0.0036,clean
20789,A00M,CCNL per gli Operatori Agricoli e Florovivaisti,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per gli Operatori Agricoli e Florovivaisti (A00M).txt,143685,0.0024,clean
20802,H47F,"CCNL per gli Studi Professionali, Centri elaborazione dati, Consulenti Tributari e Tributaristi","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per gli Studi Professionali, Centri elaborazione dati, Consulenti Tributari e Tributaristi (H47F).txt",195900,0.0048,clean
20799,H44H,CCNL per i dipendenti degli studi professionali,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti degli studi professionali (H44H).txt,251107,0.004,clean
20786,I030,CCNL settore Mobilità,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL Mobilità (I030).txt,218589,0.0042,clean
20790,T613,"CCNL per i dipendenti delle Aziende, Società ed Enti Pubblici Economici aderenti a CONFAEL","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti delle Aziende, Società ed Enti Pubblici Economici aderenti a CONFAEL (T613).txt",243599,0.0003,clean
20803,I14R,CCNL per i lavoratori del settore Trasporto e spedizione merci (artigianato),/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori del settore Trasporto e spedizione merci (artigianato) (I14R).txt,436157,0.0019,clean
20793,I727,CCNL per gli ormeggiatori e barcaioli dei porti italiani,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per gli ormeggiatori e barcaioli dei porti italiani (I727).txt,117058,0.0049,clean
20741,H03F,"CCNL per i dipendenti da Aziende esercenti attività del Commercio, Turismo e Servizi","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti da Aziende esercenti attività del Commercio, Turismo e Servizi (H03F).txt",224487,0.0038,clean
20759,H16G,CCNL per i lavoratori dipendenti del settore commercio e somministrazione su area pubblica,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori dipendenti del settore commercio e somministrazione su area pubblica (H16G).txt,242964,0.0025,clean
20740,K596,"Accordo di rinnovo del CCNL per i dipendenti da aziende esercenti attività del settore di Facility Management, Multiservizi, Pulizie dell'Artigianato, delle Piccole e Medie Imprese e della Cooperazione","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti da aziende esercenti attività del settore di Facility Management, Multiservizi, Pulizie dell'Artigianato, delle Piccole e Medie  (K596).txt",215491,0.0059,clean
20779,T24F,CCNL per le scuole Globeducate in Italia,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per le scuole Globeducate in Italia (T24F).txt,73277,0.0034,clean
20780,H121,Verbale di adesione al CCNL dipendenti farmacie private,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo 14 novembre 2011 ad integrazione e modifica del CCNL 26 maggio 2009 (H121).txt,6776,0.0244,noisy
20841,S005,Sequenza contrattuale ENAC ad integrazione del CCNL del personale del Comparto Funzioni Centrali del 09 maggio 2022,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo tra l'Aran, le confederazioni rappresentative nei comparti di contrattazione e la FNSI per la specifica regolazione di raccordo del personale  (S005).txt",12527,0.02,noisy
20903,K511,Ipotesi di accordo per il rinnovo del CCNL servizi di pulizia e servizi integrati/multiservizi,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo integrativo all'accordo di rinnovo del CCNL servizi di pulizia, servizi integratimultiservizi del 13 giugno 2025 (K511).txt",9104,0.0164,clean
20749,T09A,Ipotesi di intesa per il rinnovo del CCNL della dirigenza medica degli Ospedali classificati 2016-2018,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo Ponte per i dirigenti medici dipendenti degli Ospedali Classificati ed IRCCS (T09A).txt,4980,0.0253,noisy
20870,E018,Verbale di rettifica all'accordo per il rinnovo del CCNL per i lavoratori dipendenti della piccola e media industria alimentare del 28 maggio 2025,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori dipendenti della piccola e media industria alimentare (E018).txt,310149,0.0229,noisy
